# Phonon free energy and specific heat from phonopy-VASP
# Phonon zero point energy = 0.19309939644311433
#    Temperature (K)   Free energy (eV/cell)   Internal energy (eV/cell)    c_v (kB/cell)   -TS_vib(eV/cell)
495.0   -1.0923384173826882   1.0378214593761677   23.6726163240262   -2.1301598772148838
496.0   -1.0966438303488624   1.039861463754594   23.67391912620326   -2.136505294310742
497.0   -1.1009533558572362   1.0419015800671325   23.675214194867888   -2.1428549359637525
498.0   -1.1052669866528202   1.0439418083137835   23.6765016021835   -2.1492087944877745
499.0   -1.1095847134077723   1.0459821464216925   23.67778139625904   -2.155566860260618
500.0   -1.1139065299035302   1.04802259439086   23.67905363723068   -2.1619291248126036
501.0   -1.1182324278486788   1.050063152221286   23.68031839726184   -2.168295579798421
502.0   -1.1225623979153747   1.0521038178401163   23.681575724461457   -2.1746662164768447
503.0   -1.1268964338850567   1.054144592283778   23.682825666938474   -2.181041026226875
504.0   -1.1312345264298818   1.0561854745158443   23.68406830888354   -2.1874200005477378
505.0   -1.1355766693312883   1.0582264624634607   23.68530368637836   -2.1938031315822815
506.0   -1.1399228532614334   1.0602675571630549   23.686531859559114   -2.20019041054886
507.0   -1.1442730709653284   1.0623087575781995   23.687752888561977   -2.206581828256438
508.0   -1.1486273151879844   1.0643500616360406   23.688966833523136   -2.212977377731935
509.0   -1.152985577637986   1.0663914714094322   23.69017373052428   -2.219377049493082
510.0   -1.1573478510603443   1.0684329837890933   23.691373651728835   -2.2257808357511295
511.0   -1.1617141282000707   1.070474600847878   23.692566633218505   -2.23218872830794
512.0   -1.166084399729322   1.0725163184400783   23.6937527471567   -2.2386007185508054
513.0   -1.170458659429537   1.0745581396749753   23.69493202962513   -2.2450167990423266
514.0   -1.1748368990092997   1.076600061443288   23.696104552787205   -2.2514369608671583
515.0   -1.1792191122500482   1.0786420837450161   23.6972703406974   -2.257861195751504
516.0   -1.1836052898239398   1.08068420658016   23.698429465519123   -2.264289496603094
517.0   -1.187995425512413   1.0827264289122926   23.69958197536132   -2.2707218543065526
518.0   -1.1923895110240517   1.0847687507414139   23.70072791833293   -2.2771582614607566
519.0   -1.1967875401402945   1.08681116999467   23.701867330515665   -2.2835987097048474
520.0   -1.2011895035332987   1.0888536877084878   23.70300028407293   -2.2900431918636426
521.0   -1.2055953960209291   1.0908963028464402   23.70412681508644   -2.296491698718124
522.0   -1.2100052082753432   1.0929390154085277   23.70524697166513   -2.3029442233128297
523.0   -1.2144189340779792   1.0949818233218958   23.706360801917945   -2.3094007577242768
524.0   -1.2188365661738485   1.0970247265865447   23.707468353953825   -2.3158612935936804
525.0   -1.223258097307962   1.0990677262389015   23.70856966385448   -2.322325823210025
526.0   -1.2276835191889044   1.101110820206112   23.709664803783323   -2.328794339515242
527.0   -1.2321128266345405   1.1031540074517496   23.710753809822055   -2.3352668339246074
528.0   -1.2365460103170278   1.105197289012241   23.711836706025153   -2.3417432985001274
529.0   -1.2409830640178043   1.1072406638511592   23.712913564556032   -2.3482237270522592
530.0   -1.2454239804818816   1.1092841298956504   23.713984421496388   -2.354708110211704
531.0   -1.2498687524542706   1.1113276892185686   23.715049324955174   -2.3611964414520803
532.0   -1.2543173726799828   1.1133713397470597   23.71610831101409   -2.367688712704805
533.0   -1.2587698349404564   1.115415081481124   23.71716141575484   -2.3741849165532067
534.0   -1.2632261319807023   1.117458913384334   23.718208699313614   -2.3806850451308037
535.0   -1.267686256545732   1.11950283545669   23.71925020979934   -2.3871890917795904
536.0   -1.2721502013805568   1.121546846661765   23.720285959239263   -2.3936970477272483
537.0   -1.2766179592301878   1.1235909469995593   23.72131601979679   -2.4002089065189107
538.0   -1.2810895238760633   1.1256351364700725   23.722340415526396   -2.4067246606923027
539.0   -1.2855648890996216   1.1276794130004508   23.723359194537018   -2.4132443023260133
540.0   -1.2900440466094467   1.1297237776271212   23.724372404937604   -2.419767824153654
541.0   -1.29452698915055   1.1317682293136566   23.725380070782627   -2.4262952195690377
542.0   -1.2990137115407967   1.1338127680600574   23.726382240181017   -2.4328264803843926
543.0   -1.303504206525198   1.135857392829896   23.727378949214494   -2.439361599065931
544.0   -1.3079984668487652   1.137902102586746   23.728370245991993   -2.4459005698666645
545.0   -1.3124964862929362   1.139946897330607   23.72935616659522   -2.452443383758279
546.0   -1.3169982565662957   1.1419917780979063   23.73033674710588   -2.4589900346248177
547.0   -1.3215037735231356   1.1440367417793629   23.731312023605685   -2.465540515320117
548.0   -1.3260130278356135   1.1460817904478304   23.73228204420358   -2.472094818225404
549.0   -1.3305260153580212   1.1481269220304553   23.733246832954023   -2.478652936382106
550.0   -1.335042726762516   1.1501721354908103   23.73420643796597   -2.4852148629270037
551.0   -1.3395631579033902   1.1522174329017498   23.73516089532112   -2.491780590521159
552.0   -1.344087300489228   1.1542628111539925   23.73611022907394   -2.4983501119168374
553.0   -1.3486151483014677   1.1563082723203926   23.73705448733338   -2.504923420530655
554.0   -1.3531466961579746   1.1583538132916686   23.737993706181147   -2.5115005093003973
555.0   -1.3576819357673326   1.1603994361406753   23.73892792169894   -2.5180813712550583
556.0   -1.3622208609109798   1.1624451387945582   23.739857157941234   -2.5246659995148355
557.0   -1.366763465370355   1.1644909212533174   23.740781463016972   -2.5312543867138415
558.0   -1.3713097429268961   1.166536782480526   23.74170086098063   -2.537846526151577
559.0   -1.3758596873620415   1.1685827235126112   23.742615399941137   -2.5444424112187463
560.0   -1.3804132914208018   1.1706287433131455   23.74352511598021   -2.551042035397261
561.0   -1.3849705499210432   1.1726748408457022   23.744430021125076   -2.5576453910973656
562.0   -1.3895314556077758   1.1747210161102815   23.74533016348469   -2.5642524719771647
563.0   -1.3940960012260117   1.176767269106883   23.74622556711351   -2.5708632706189487
564.0   -1.3986641826300428   1.1788135987990802   23.747116280120487   -2.5774777814415604
565.0   -1.4032359915284534   1.1808600051868725   23.748002326560083   -2.5840959972024464
566.0   -1.4078114227391083   1.1829064882702605   23.748883742514014   -2.5907179107419704
567.0   -1.4123904700434462   1.18495304597639   23.749760552036747   -2.597343516158717
568.0   -1.4169731261864782   1.186999680378115   23.75063279120999   -2.6039728058764053
569.0   -1.4215593859860691   1.1890463883661544   23.751500496115447   -2.6106057741667033
570.0   -1.4261492421872306   1.1910931720133624   23.752363702834824   -2.6172424142109576
571.0   -1.430742690644255   1.193140029246885   23.75322242339536   -2.6238827198652293
572.0   -1.4353397230657259   1.195186960066722   23.75407670590599   -2.6305266832941308
573.0   -1.439940334269509   1.1972339644728738   23.75492656239396   -2.6371742991123868
574.0   -1.4445445180370424   1.19928104246534   23.7557720409682   -2.6438255602412024
575.0   -1.449152268149764   1.2013281930076938   23.75661316568319   -2.65048046087244
576.0   -1.4537635783891125   1.203375415063508   23.75744997262064   -2.65713899409106
577.0   -1.458378442536526   1.20542270966921   23.758282485835007   -2.663801153060788
578.0   -1.4629968554098691   1.2074700757883727   23.759110729380776   -2.6704669322222316
579.0   -1.467618810790581   1.209517513420996   23.75993472731241   -2.6771363243027824
580.0   -1.4722443024600989   1.2115650215306528   23.76075452773885   -2.6838093239078376
581.0   -1.4768733241998617   1.2136126001173433   23.761570142687336   -2.6904859239233625
582.0   -1.481505869791307   1.2156602491810675   23.76238162026681   -2.697166118516347
583.0   -1.4861419340523006   1.2177079676853984   23.76318896047727   -2.703849901332456
584.0   -1.4907815107642806   1.219755754593909   23.76399221142766   -2.7105372654908524
585.0   -1.495424593708685   1.2218036119794533   23.76479139717245   -2.717228206004248
586.0   -1.5000711777033788   1.2238515377691774   23.765586541766105   -2.7239227155430332
587.0   -1.504721256529801   1.2258995309266543   23.766377669263104   -2.7306207880648374
588.0   -1.5093748239693885   1.2279475935247375   23.76716481574515   -2.73732241760606
589.0   -1.5140318748400077   1.229995722454147   23.76794800526672   -2.7440275976714137
590.0   -1.5186924029230962   1.2320439197877358   23.768727249855043   -2.7507363230632174
591.0   -1.5233564030365192   1.2340921834526506   23.769502597619063   -2.7574485868291174
592.0   -1.5280238689617152   1.2361405144853181   23.77027406058601   -2.7641643827008058
593.0   -1.532694794480122   1.2381889108128845   23.7710416748376   -2.770883705099194
594.0   -1.537369174409605   1.2402373734717769   23.771805452401065   -2.777606547908329
595.0   -1.5420470025316022   1.2422859024619946   23.772565429358107   -2.7843329050868753
596.0   -1.546728274700406   1.2443344957106846   23.773321629763203   -2.791062770668124
597.0   -1.5514129836610278   1.2463831552907   23.774074065643585   -2.7977961381412424
598.0   -1.5561011242313327   1.2484318780927606   23.774822785108196   -2.8045330023054373
599.0   -1.5607926912291854   1.25048066618972   23.77556778815704   -2.8112733567970496
600.0   -1.5654876773995974   1.2525295185451513   23.77630912289905   -2.818017195944749
601.0   -1.570186079633288   1.2545784341226274   23.777046789334236   -2.8247645129060457
602.0   -1.5748878906752684   1.2566274129221484   23.77778083557153   -2.831515303400496
603.0   -1.5795931053434036   1.2586764549437142   23.77851126161094   -2.8382695601057426
604.0   -1.5843017184555583   1.2607255601873248   23.779238115561405   -2.8450272776396224
605.0   -1.589013723793172   1.2627747276165537   23.779961397422927   -2.851788450694591
606.0   -1.593729116174109   1.2648239561949735   23.78068114327721   -2.8585530727815804
607.0   -1.598447890416234   1.266873247995438   23.781397377178724   -2.8653211381069625
608.0   -1.6031700403009863   1.2689226009450938   23.782110111154708   -2.8720926415777366
609.0   -1.6078955616826573   1.27097201504394   23.782819381286867   -2.878867576913154
610.0   -1.6126244483426857   1.2730214902919776   23.783525199602433   -2.8856459385310207
611.0   -1.6173566940625095   1.275071026689206   23.784227590155883   -2.89242772028636
612.0   -1.6220922946964202   1.2771206231991985   23.78492658902892   -2.8992129173691144
613.0   -1.6268312440258572   1.2791702787855281   23.785622196221546   -2.9060015237731895
614.0   -1.631573537905112   1.2812199955210486   23.786314447815467   -2.9127935329224566
615.0   -1.6363191690791954   1.283269771332906   23.787003355837914   -2.91958894021518
616.0   -1.6410681344388272   1.2853196062211008   23.7876889563706   -2.926387739847369
617.0   -1.6458204267290186   1.2873695001856322   23.788371249413522   -2.933189926081363
618.0   -1.6505760407676346   1.289419452190074   23.789050271048385   -2.939995493886347
619.0   -1.6553349734453942   1.2914694632708525   23.789726045329665   -2.9468044363773354
620.0   -1.6600972175073085   1.2935195323915414   23.790398584284592   -2.9536167492977223
621.0   -1.664862767771243   1.2955696585157133   23.79106791196764   -2.960432426534662
622.0   -1.6696316190550629   1.2976198437162223   23.791734040406048   -2.9672514626821527
623.0   -1.6744037672130603   1.2996700848837872   23.79239700568151   -2.97407385240052
624.0   -1.6791792060266733   1.3017203830548354   23.793056819821278   -2.980899589769696
625.0   -1.6839579303137668   1.3037707392657936   23.793713494852575   -2.9877286695795604
626.0   -1.6887399359286335   1.3058211504073811   23.794367054829877   -2.9945610866863266
627.0   -1.693525216652711   1.3078716185524515   23.79501753583489   -3.001396835362699
628.0   -1.6983137683402922   1.3099221426645782   23.795664925840377   -3.008235910594445
629.0   -1.7031055847728145   1.311972721707334   23.796309272955284   -3.0150783061298365
630.0   -1.707900660768144   1.314023356717146   23.79695058920684   -3.0219240177340323
631.0   -1.712698992180572   1.316074046657587   23.79758888662229   -3.028773039280713
632.0   -1.7175005738279636   1.3181247915286574   23.79822417722886   -3.0356253653566214
633.0   -1.7223053994917579   1.3201755913303568   23.79885649710826   -3.042480991266742
634.0   -1.727113466062673   1.3222264450262586   23.799485858287728   -3.0493399117252973
635.0   -1.731924767322148   1.3242773536527894   23.8001122727945   -3.0562021201924354
636.0   -1.7367392980880476   1.3263283151370955   23.800735776710276   -3.063067612818864
637.0   -1.741557053178237   1.3283793305156038   23.801356358007826   -3.069936384505363
638.0   -1.746378029483435   1.3304303997883142   23.801974064796088   -3.076808428231177
639.0   -1.7512022197486536   1.3324815219188002   23.80258889707507   -3.083683740998958
640.0   -1.7560296198281844   1.3345326958706343   23.803200878899233   -3.0905623159061038
641.0   -1.7608602245398925   1.3365839237166703   23.803810034323053   -3.097444148757157
642.0   -1.7656940307744973   1.338635203384055   23.80441636334653   -3.104329234092221
643.0   -1.7705310312770097   1.3406865359092148   23.805019890024134   -3.1112175665094384
644.0   -1.7753712219017224   1.3427379192192959   23.805620650437575   -3.1181091406649903
645.0   -1.780214598502927   1.344789354350725   23.80621863255961   -3.1250039526100917
646.0   -1.785061154862062   1.3468408413035027   23.806813872471952   -3.1319019964536916
647.0   -1.7899108878698464   1.3488923800776287   23.807406370174597   -3.138803267029201
648.0   -1.7947637913077186   1.3509439686002491   23.807996161749255   -3.1457077592280718
649.0   -1.7996198599935433   1.3529956079077905   23.808583259223163   -3.1526154686724355
650.0   -1.80447909081804   1.3550472980002533   23.809167674623552   -3.159526389699257
651.0   -1.8093414785990738   1.3570990388776378   23.809749419977656   -3.1664405173741055
652.0   -1.8142070171180826   1.3591508295035162   23.810328507312715   -3.173357846820593
653.0   -1.819075703265786   1.361202669877889   23.810904972710436   -3.180278372543584
654.0   -1.823947531860049   1.3632545589643292   23.81147882819805   -3.1872020911353065
655.0   -1.8288224966823097   1.365306498835691   23.812050061748327   -3.194128995860021
656.0   -1.8337005956597143   1.367358486382693   23.812618721470205   -3.2010590820672813
657.0   -1.838581822573701   1.369410523678189   23.813184807363683   -3.2079923458456103
658.0   -1.8434661722421348   1.371462609685753   23.813748343483237   -3.2149287812998133
659.0   -1.8483536405193077   1.3735147433689572   23.8143093418561   -3.2218683846334555
660.0   -1.8532442232595123   1.3755669257642287   23.81486780248227   -3.228811149376126
661.0   -1.8581379152806135   1.3776191568715677   23.81542376144345   -3.2357570718433264
662.0   -1.8630347124369036   1.3796714346181198   23.81597723076689   -3.242706147040513
663.0   -1.8679346085098205   1.3817237610767397   23.816528210452574   -3.2496583700270416
664.0   -1.8728376014265107   1.3837761341745727   23.817076736582216   -3.2566137359161575
665.0   -1.877743684968412   1.3858285549480465   23.817622809155818   -3.263572239875001
666.0   -1.8826528549898165   1.3878810223607334   23.818166440200613   -3.270533877124609
667.0   -1.88756510630859   1.389933536412634   23.818707653771067   -3.2774986429399107
668.0   -1.892480435815451   1.3919860971037479   23.819246461894423   -3.2844665319573947
669.0   -1.8973988372918378   1.3940387033976482   23.819782876597912   -3.2914375409434107
670.0   -1.9023203065920429   1.3960913563307624   23.820316909908776   -3.2984116639488676
671.0   -1.907244840606785   1.3981440559030895   23.820848573854242   -3.305388896461163
672.0   -1.9121724331175023   1.4001968010782035   23.821377892488787   -3.3123692340215856
673.0   -1.9171030810149141   1.4022495908196766   23.82190487783964   -3.319352671527808
674.0   -1.9220367791168853   1.4043024261639365   23.822429541934042   -3.3263392046257994
675.0   -1.9269735222412818   1.4063553071109829   23.82295189679923   -3.3333288290154255
676.0   -1.9319133072788217   1.4084082326243887   23.823471942435198   -3.3403215397498194
677.0   -1.9368561290473711   1.410461202704154   23.82398971492366   -3.3473173319318636
678.0   -1.9418019834012212   1.412514217350279   23.824505214264605   -3.3543162007141887
679.0   -1.9467508651582381   1.4145672765627633   23.825018464512514   -3.3613181420029092
680.0   -1.9517027712091402   1.416620380341607   23.825529465667383   -3.368323151758033
681.0   -1.9566576963717932   1.4186735276503837   23.826038241783685   -3.3753312238760405
682.0   -1.9616156365004889   1.4207267184890926   23.826544804888655   -3.382342355122244
683.0   -1.9665765874495194   1.422779952857734   23.82704915498229   -3.389356540904236
684.0   -1.9715405450731769   1.424833230756308   23.827551316119067   -3.3963737752615235
685.0   -1.9765075041893267   1.4268865521848149   23.828051300326212   -3.403394055824836
686.0   -1.981477460652261   1.428939916106827   23.828549107603738   -3.410417376021152
687.0   -1.986450410316272   1.4309933225223448   23.82904477403334   -3.4174437328748923
688.0   -1.9914263490356512   1.4330467724677953   23.82953829961502   -3.4244731213293265
689.0   -1.9964052726646913   1.4351002638703243   23.830029684348784   -3.431505536373333
690.0   -2.0013871760212574   1.437153797766359   23.83051896431633   -3.4385409744716586
691.0   -2.0063720559960685   1.4392073741558993   23.831006127490433   -3.4455794307106027
692.0   -2.011359908443417   1.441260993038945   23.83149120995279   -3.4526209009392743
693.0   -2.016350728181168   1.4433146523426423   23.83197419967617   -3.45966538033829
694.0   -2.0213445110636132   1.4453683541398454   23.832455132742282   -3.466712865572427
695.0   -2.026341253981472   1.4474220963577002   23.832933997123884   -3.4737633504790892
696.0   -2.0313409517526098   1.4494758800326333   23.833410828902686   -3.4808168318184087
697.0   -2.036343599194891   1.4515297051646454   23.833885616051454   -3.4878733049596278
698.0   -2.0413491942354627   1.4535835707173088   23.834358382624657   -3.4949327660410194
699.0   -2.0463577327286164   1.455637477727051   23.834829140649525   -3.5019952098016827
700.0   -2.0513692084557906   1.457691424121018   23.835297902153307   -3.509060632473166
701.0   -2.0563836183077044   1.4597454119720634   23.83576466713599   -3.5161290296102354
702.0   -2.0614009591750766   1.4617994392073337   23.836229459652053   -3.523200397540831
703.0   -2.0664212248393454   1.4638535058268287   23.83669229172873   -3.530274731185424
704.0   -2.071444413227657   1.465907612866975   23.83715316336602   -3.5373520262355864
705.0   -2.076470519157877   1.4679617603277733   23.837612098618393   -3.5444322791591762
706.0   -2.081499538484297   1.470015946136369   23.83806908545861   -3.551515485010363
707.0   -2.086531468097636   1.4720701713291897   23.838524159968387   -3.5586016396175286
708.0   -2.0915663028157603   1.474124435906235   23.838977322147716   -3.5656907395884483
709.0   -2.0966040395293875   1.4761787398675053   23.839428584023835   -3.5727827793761633
710.0   -2.1016446730563834   1.4782330821765728   23.839877957623983   -3.57987775567862
711.0   -2.106688201323894   1.4802874628334384   23.840325442948156   -3.586975663769709
712.0   -2.111734618113358   1.4823418828745285   23.840771064050823   -3.5940765004406527
713.0   -2.1167839203154935   1.4843963402269895   23.841214832959224   -3.6011802603155054
714.0   -2.121836103784594   1.4864508369636749   23.84165674967336   -3.6082869402756583
715.0   -2.126891165411377   1.4885053710117313   23.84209682622046   -3.6153965357701594
716.0   -2.131949100013709   1.4905599423711584   23.84253507462776   -3.6225090422895163
717.0   -2.1370099044823085   1.4926145520783836   23.842971494895274   -3.629624456108809
718.0   -2.1420735736350407   1.4946691990969792   23.84340612310469   -3.6367427728045696
719.0   -2.147140105399052   1.4967238834269452   23.84383894722878   -3.643863988739974
720.0   -2.152209494592207   1.4987786050682823   23.844269979294783   -3.6509880995775754
721.0   -2.157281738105225   1.50083336402099   23.84469924335717   -3.658115101768648
722.0   -2.162356830755972   1.5028881592486418   23.845126727388696   -3.665244990313469
723.0   -2.1674347694351654   1.5049429917876644   23.84555245544384   -3.6723777617482987
724.0   -2.172515551033526   1.5069978606016305   23.845976439549837   -3.6795134119046278
725.0   -2.1775991703689184   1.5090527667269675   23.846398679706688   -3.6866519366554042
726.0   -2.182685623295634   1.5111077080908215   23.846819187941623   -3.6937933319150336
727.0   -2.18777490774082   1.513162685729619   23.84723797628188   -3.7009375936393765
728.0   -2.192867018522341   1.5152176996433604   23.847655056754697   -3.708084718580272
729.0   -2.197961952530916   1.5172727498320455   23.848070429360074   -3.7152347027796053
730.0   -2.2030597056208374   1.5193278352592476   23.848484118152477   -3.7223875408075355
731.0   -2.208160273646397   1.5213829559249665   23.848896111104676   -3.729543229540271
732.0   -2.2132636524618876   1.5234381128656291   23.849306444298374   -3.736701765899624
733.0   -2.2183698399944545   1.5254933050448087   23.8497150936791   -3.7438631445739072
734.0   -2.2234788310619633   1.527548531426078   23.85012209532857   -3.7510273625668096
735.0   -2.228590621518706   1.529603794082291   23.85052744924677   -3.7581944154040756
736.0   -2.233705209291829   1.531659090940594   23.850931167460942   -3.7653642994115724
737.0   -2.23882258816277   1.5337144220009868   23.851333249971084   -3.7725370109566234
738.0   -2.243942757095102   1.5357697882998966   23.85173372083167   -3.7797125456831253
739.0   -2.2490657109066907   1.5378251888008962   23.852132568015463   -3.786890899272288
740.0   -2.254191445451828   1.5398806235039857   23.852529815576933   -3.7940720697434975
741.0   -2.25931995865766   1.541936092409165   23.85292547554332   -3.8012560513259315
742.0   -2.2644512453420513   1.5439915955164343   23.85331953588738   -3.8084428405848683
743.0   -2.269585301359295   1.546047132825793   23.85371202066359   -3.8156324348971133
744.0   -2.274722124636537   1.548102703300815   23.854102941899185   -3.822824828600665
745.0   -2.2798617110280683   1.5501583079779266   23.854492299594167   -3.830020019151095
746.0   -2.285004056388183   1.5522139458207016   23.85488009374853   -3.8372180025032296
747.0   -2.290149157607598   1.554269616829139   23.85526634841675   -3.844418774649205
748.0   -2.295297010540607   1.5563253210032395   23.85565107562606   -3.851622332393717
749.0   -2.300447612077929   1.558381058343003   23.856034263349226   -3.8588286710303508
750.0   -2.3056009580738555   1.560436828848429   23.85641593564072   -3.866037787440498
751.0   -2.3107570454191055   1.562492632519518   23.856796092500538   -3.873249676990293
752.0   -2.315915868931545   1.5645484683198434   23.85717474595592   -3.8804643374172163
753.0   -2.3210774275747466   1.5666043372858314   23.85755189600686   -3.8876817641630623
754.0   -2.3262417161665754   1.5686602373446281   23.85792756670784   -3.8949019542657224
755.0   -2.3314087315977505   1.5707161716055151   23.85830174603161   -3.9021249024570377
756.0   -2.3365784697225638   1.5727721369592107   23.858674458032652   -3.9093506058484873
757.0   -2.341750927431735   1.5748281344421426   23.859045702710965   -3.916579061593006
758.0   -2.346926101615983   1.5768841630178831   23.859415492093778   -3.9238102645281505
759.0   -2.3521039881295995   1.5789402247592867   23.859783838208333   -3.9310442126670915
760.0   -2.357284582826878   1.5809963175934991   23.860150729027392   -3.938280900917862
761.0   -2.362467883634962   1.5830524425569477   23.860516188605423   -3.9455203257949583
762.0   -2.3676538864081462   1.5851085975767782   23.86088021694243   -3.9527624838501887
763.0   -2.3728425870007213   1.5871647847258445   23.861242826065652   -3.9600073724634655
764.0   -2.3780339833398343   1.589221004004147   23.861604028002315   -3.967254986680668
765.0   -2.3832280702433493   1.5912772533388313   23.861963822752422   -3.974505323162428
766.0   -2.3884248456384136   1.5933335337663246   23.86232221031598   -3.9817583786066892
767.0   -2.393624305379318   1.5953898442502   23.862679214747452   -3.989014149748707
768.0   -2.3988264453203554   1.5974461868633112   23.863034836046843   -3.9962726325650717
769.0   -2.404031264425099   1.5995025595328045   23.86338907421415   -4.00353382306554
770.0   -2.409238756474987   1.6015589622586799   23.863741953303848   -4.010797718091082
771.0   -2.4144489193971643   1.603615395040937   23.864093461288693   -4.018064314519979
772.0   -2.419661749045925   1.6056718589160033   23.86444361019593   -4.0253336084677045
773.0   -2.4248772433484134   1.6077283528474513   23.86479241205279   -4.032605596082895
774.0   -2.430095398158923   1.6097848757988547   23.86513987888651   -4.039880274349547
775.0   -2.4353162093317446   1.6118414298430668   23.86548599866985   -4.047157639485739
776.0   -2.4405396747940253   1.613898012907234   23.865830795457285   -4.054437687742717
777.0   -2.445765790400057   1.615954626027783   23.866174281276056   -4.061720416210191
778.0   -2.450994552004132   1.6180112681682877   23.866516444098913   -4.0690058212088465
779.0   -2.4562259585698225   1.6200679403651739   23.866857295953107   -4.0762938990925335
780.0   -2.4614600038785674   1.6221246415820154   23.867196848865863   -4.0835846462482674
781.0   -2.46669668689394   1.6241813728552386   23.867535102837184   -4.090878059096229
782.0   -2.4719360034702316   1.6262381321119899   23.867872069894307   -4.098174134900252
783.0   -2.477177949461735   1.6282949203886965   23.868207762064465   -4.105472870149959
784.0   -2.4824225227955963   1.6303517376853578   23.868542179347664   -4.112774260555577
785.0   -2.487669719326107   1.6324085840019742   23.868875321743896   -4.120078303483546
786.0   -2.492919535943987   1.6344654593385457   23.8692072012804   -4.127384995522983
787.0   -2.4981719705763816   1.6365223626586454   23.869537817957177   -4.1346943324805085
788.0   -2.503427018041157   1.638579293962273   23.869867195828697   -4.142006311825164
789.0   -2.508684675229031   1.640636254285856   23.87019533489496   -4.149320930245568
790.0   -2.5139449400671503   1.6426932425929666   23.870522223128734   -4.1566381828259455
791.0   -2.5192078094462347   1.6447502588836054   23.87084788458448   -4.1639580679546535
792.0   -2.524473278184148   1.6468073041941993   23.871172331289443   -4.171280581598954
793.0   -2.529741345244464   1.6488643764518944   23.871495551216388   -4.178605720577018
794.0   -2.5350120054450485   1.6509214766931173   23.87181755639254   -4.185933481740178
795.0   -2.540285256713046   1.6529786038814416   23.87213835884515   -4.193263861148976
796.0   -2.5455610959391772   1.6550357600897208   23.872457958574202   -4.200596855717969
797.0   -2.550839518977733   1.6570929422086742   23.872776355579706   -4.2079324615688485
798.0   -2.55612052375586   1.6591501533475823   23.873093573916133   -4.21527067650646
799.0   -2.5614041061278505   1.661207390397165   23.873409613583476   -4.2226114967167545
800.0   -2.5666902640208504   1.6632646554302755   23.87372446255451   -4.22995491924384
801.0   -2.571978992252725   1.6653219474104872   23.87403815691093   -4.2373009403348165
802.0   -2.5772702897870468   1.6673792663378   23.874350672598272   -4.244649556265801
803.0   -2.5825641524781084   1.6694366122122137   23.874662033671008   -4.252000765006432
804.0   -2.587860577216629   1.671493985033729   23.874972240129132   -4.259354562063802
805.0   -2.5931595608933278   1.673551383765918   23.875281303999888   -4.266710944638517
806.0   -2.5984611003989233   1.6756088094452082   23.875589213256035   -4.274069909964357
807.0   -2.603765192624135   1.6776662620715994   23.875895991952042   -4.281431454471866
808.0   -2.609071833423255   1.6797237406086651   23.87620164008791   -4.288795574620611
809.0   -2.6143810217598564   1.6817812460928316   23.87650616969088   -4.296162267737644
810.0   -2.619692753488231   1.6838387774876722   23.87680956873371   -4.303531530343684
811.0   -2.6250070244626715   1.6858963347931872   23.87711184924364   -4.31090335898846
812.0   -2.6303238336467505   1.6879539180093763   23.877413035275136   -4.31827775109231
813.0   -2.6356431758583336   1.6900115271362393   23.877713102773733   -4.325654702423502
814.0   -2.640965049024566   1.6920691621737767   23.878012087821133   -4.333034211306131
815.0   -2.646289450036168   1.6941268220855612   23.878309966362867   -4.340416272722856
816.0   -2.6516163768202845   1.6961845089444465   23.878606762453405   -4.347800885059961
817.0   -2.656945824194781   1.6982422206775794   23.87890247609275   -4.355188045047518
818.0   -2.6622777900868044   1.7002999583213863   23.8791971072809   -4.362577748596821
819.0   -2.6676122724235003   1.7023577208394405   23.879490668045086   -4.369969993341709
820.0   -2.6729492670591606   1.7044155082317416   23.879783170412548   -4.377364775249444
821.0   -2.678288770884504   1.706473321534717   23.880074602356057   -4.384762092013978
822.0   -2.6836307807902506   1.7085311597119395   23.880364975902836   -4.392161941362425
823.0   -2.6889752947035457   1.710589022763409   23.880654303080124   -4.399564317643147
824.0   -2.6943223095151083   1.712646910689126   23.880942583887926   -4.4069692203451885
825.0   -2.699671821079231   1.71470482348909   23.88122981832624   -4.414376644723786
826.0   -2.705023827323061   1.7167627611633012   23.8815160184223   -4.421786588623171
827.0   -2.710378325137315   1.7188207237117594   23.88180119620334   -4.429199049063614
828.0   -2.7157353114127134   1.720878710098038   23.882085339642128   -4.436614021378088
829.0   -2.7210947830399754   1.7229367213585638   23.8823684607659   -4.444031504357083
830.0   -2.7264567379462465   1.72499475645691   23.882650559574653   -4.451451494247693
831.0   -2.73182117198582   1.7270528164295031   23.88293166012286   -4.458873988183163
832.0   -2.737188082049413   1.7291109002399165   23.883211738356046   -4.466298982463449
833.0   -2.7425574660641736   1.73116900788815   23.883490830355925   -4.4737264742767255
834.0   -2.74792932092082   1.7332271404106308   23.883768912068017   -4.481156460840185
835.0   -2.7533036435100713   1.7352852957345046   23.8840460075468   -4.4885889394000404
836.0   -2.7586804317590743   1.737343475932626   23.884322104765037   -4.496023907231526
837.0   -2.7640596804856927   1.7394016789321403   23.884597227777196   -4.503461359903917
838.0   -2.769441389689927   1.741459906805902   23.884871376583284   -4.510901295612793
839.0   -2.7748255541896434   1.7435181574810568   23.885144551183288   -4.518343710847778
840.0   -2.780212171911987   1.745576430957605   23.885416751577225   -4.525788602993964
841.0   -2.7856012407841044   1.7476347293084002   23.88568797776508   -4.533235969465467
842.0   -2.79099275562386   1.7496930504605885   23.88595825380133   -4.540685805960077
